modelo,valor,modelo1,valor1,modelo2,valor2,modelo3,valor3,modelo4,valor4,modelo5,valor5,modelo6,valor6,modelo7,valor7,modelo8,valor8,modelo9,valor9,modelo10,valor10,modelo11,valor11,modelo12,valor12,modelo13,valor13,modelo14,valor14,modelo15,valor15,modelo16,valor16,modelo17,valor17,modelo18,valor18,modelo19,valor19,modelo20,valor20,modelo21,valor21,modelo22,valor22,modelo23,valor23,modelo24,valor24,modelo25,valor25,modelo26,valor26,modelo27,valor27,modelo28,valor28,modelo29,valor29,modelo30,valor30,modelo31,valor31,modelo32,valor32,modelo33,valor33,modelo34,valor34,modelo35,valor35,modelo36,valor36
iPhone 11 64GB Preto iOS 4G Câmera 12MP - Apple,5.199,Celular Apple iPhone 11 64gb / Tela 6.1'' / 12MP / iOS 13,5.399,iPhone 7 32GB Preto Matte 4G Tela 4.7  Retina - Cam. 12MP + Selfie 7MP iOS 11 - Apple,2.599,"iPhone 8 Apple Dourado com Tela de 4,7"", 4G, 64 GB e Câmera de 12 MP",1.562,Xiaomi Redmi Note 9 128GB 4GB RAM - Versão Global - Midnight Grey,2.491,iPhone 6s Plus 32GB Cinza Espacial,4.999,"Iphone 11 Apple Preto, 128gb Desbloqueado - Mwm02bz/a",4.167,"Iphone 8 Plus Apple Dourado, 128gb Desbloqueado - Mx262br/a",4.979,"iPhone 8 Plus Apple 64GB Cinza Espacial Tela Retina HD 5,5 IOS 11 4G e Câmera de 12 MP",4.979,Smartphone Xiaomi Redmi Note 8 64gb Moonlight (Branco),3.599,iPhone XS 64GB Dourado (Dourado),2.612,"iPhone SE 64GB Black Novo Desbloqueado Tela 4,7"" Apple",2.446,"iPhone 7 Apple 128GB, Tela Retina HD de 4,7” com 3D Touch, iOS 10, Sensor Touch ID, Câmera 12MP, Resistente à Água, WiFi, 4G LTE e NFC - Ouro Rosa (Rosa Ouro)",4.599,"Smartphone, Apple, iPhone 7 MN8X2BR/A, 32 GB, 4.7'', Preto Fosco",4.190,"Iphone 8 Plus Apple Cinza Espacial, 128gb Desbloqueado - Mx242br/a",5.449,"Apple iPhone 8 Cinza Espacial 64GB com 4,7"", iOS 11, Processador A11, 4G, Câmera de 12 MP Desbloqueado",8.725,"Iphone 11 Pro Max Apple Prata, 64gb Desbloqueado - Mwhf2bz/a",4.249,iPhone Xs Max Apple 64GB Tela Super Retina 6.5'' iOS CÃ¢mera 12MP Cinza Espacial MT502BZ/A,69,Redmi Note 9S 128gb 6gb RAM - Interstellar grey,69,"iPhone XR Apple Preto 64GB, Tela Retina LCD de 6,1”, iOS 12, Câmera Traseira 12MP, Resistente à Água e Reconhecimento Facial",79,"Iphone Se Apple Branco, 256gb Desbloqueado - Mxvu2bz/a",3.599,"Capa Impact Pro, GEONAV, iPhone 7, iPhone 8, Capa Anti-Impacto, Branco/Transparente, 70 x 140 x 10 mm",6.814,Capa iPhone 11 WB Liberty Anti Queda Apoio Horizontal,5.259,iPhone 8 64GB Cinza Espacial,39,"Notebook Ultraportátil Dell Inspiron 13 7000, i13-7391-A10S, 10ª Geração Intel Core i5, 8GB, 256GB SSD, Full HD 13.3"", Windows 10, Prata",1.768,"IPHONE 11 BRANCO, TELA DE 6,1"", 4G, 64 GB E CÂMERA DE 12 MP",5.663,Celular Apple iPhone 11 128gb / Tela 6.1'' / 12MP / iOS 13,51,"Capa iPhone 11 Pro Max Spigen Ultra Hybrid Crystal Clear, Spigen, Capa Anti-Impacto, Transparente",68,"Película De Privacidade Vidro Temperado Para Apple iPhone 11 e Xr Tela 6.1"" Polegadas Proteção Anti Impacto E Curioso Top Spy Premium 3d - Danet",201,"Película De Privacidade Vidro Temperado Para Apple iPhone 11 e Xr Tela 6.1"" Polegadas Proteção Anti Impacto E Curioso Top Spy Premium 3d - Danet",201,"Iphone 11 Apple Verde, 64gb",5.199,Smartphone Iphone 6s 64gb Cinza Espacial,5.899,Película de Gel Silicone Flexível Para o VERSO Iphone 11 com Tela de 6.1 Polegadas - Proteção Que Adere E Cobre Toda A Parte Traseira do Aparelho - Danet,5.399,Redmi Note 9S Aurora Blue 6GB RAM 128GB,2.599,iPhone XS Apple 512GB iOS 12 4G + Wi-Fi Câmera 12MP,1.562,Kit Cabo Lightning + Carregador Emborrachado KT810WCH,2.491,Incipio Duo para iPhone 12 e iPhone 12 Pro - Preto/Preto,4.167
